txn_id,txn_date,txn_time,txn_datetime,txn_type,sender_id,receiver_id,merchant_id,merchant_category,amount,payment_mode,bank_name,status,is_fraud_flag,device_type
TXN001645,2023-01-03,21:22:41,2023-01-03 21:22:41,Recharge,U0019,,M058,Entertainment,149.0,UPI,SBI,Success,0,Web
TXN001646,2024-08-05,08:01:47,2024-08-05 08:01:47,Wallet Load,U0174,,,,1000.0,Wallet,Bank of Baroda,Success,0,iOS
TXN001647,2023-04-01,11:36:12,2023-04-01 11:36:12,P2P,U0050,U0267,,,5636.05,Wallet,Kotak,Success,0,Android
TXN001648,2024-04-30,09:50:52,2024-04-30 09:50:52,Wallet Load,U0175,,,,100.0,UPI Lite,PNB,Success,0,Android
TXN001649,2023-03-24,18:41:16,2023-03-24 18:41:16,P2M,U0218,,M038,Healthcare,290.8,UPI,HDFC,Success,0,iOS
TXN001650,2024-10-22,00:14:44,2024-10-22 00:14:44,Recharge,U0079,,M036,Food & Beverages,299.0,UPI,HDFC,Success,0,Web
TXN001651,2023-11-13,00:37:22,2023-11-13 00:37:22,P2M,U0256,,M040,Fuel,2294.3,Wallet,PNB,Pending,0,Android
TXN001652,2024-10-23,10:24:48,2024-10-23 10:24:48,P2P,U0071,U0269,,,6048.92,UPI,Axis,Success,0,Android
TXN001653,2023-05-22,20:15:50,2023-05-22 20:15:50,P2M,U0171,,M041,Fuel,2698.7,UPI,SBI,Success,0,Android
TXN001654,2023-03-03,21:01:42,2023-03-03 21:01:42,P2M,U0282,,M070,Entertainment,1378.16,UPI Lite,Canara,Success,0,iOS
TXN001655,2023-11-10,12:34:38,2023-11-10 12:34:38,P2M,U0283,,M039,Recharge & Bills,189.39,Wallet,IDFC First,Success,0,Android
TXN001656,2024-04-01,22:47:10,2024-04-01 22:47:10,P2M,U0027,,M018,Insurance,3903.0,UPI,Bank of Baroda,Failed,0,Android
TXN001657,2024-04-03,22:18:50,2024-04-03 22:18:50,P2M,U0278,,M014,Food & Beverages,270.28,Wallet,Kotak,Success,1,Android
TXN001658,2023-01-14,02:01:21,2023-01-14 02:01:21,P2M,U0292,,M014,Food & Beverages,534.2,UPI,HDFC,Success,0,Android
TXN001659,2023-11-13,20:00:09,2023-11-13 20:00:09,Wallet Load,U0261,,,,200.0,UPI Lite,ICICI,Success,0,iOS
TXN001660,2023-02-16,02:46:04,2023-02-16 02:46:04,P2M,U0097,,M064,Insurance,27604.41,Wallet,IDFC First,Success,0,Android
TXN001661,2024-04-03,20:45:12,2024-04-03 20:45:12,P2M,U0177,,M018,Insurance,20523.77,Wallet,IDFC First,Success,0,Android
TXN001662,2024-05-18,13:53:20,2024-05-18 13:53:20,Recharge,U0064,,M054,Grocery,199.0,UPI,Canara,Success,0,Web
TXN001663,2024-03-23,20:54:05,2024-03-23 20:54:05,P2M,U0098,,M033,Grocery,2135.64,UPI,HDFC,Success,0,Web
TXN001664,2024-08-01,13:34:20,2024-08-01 13:34:20,P2P,U0021,U0119,,,9981.54,UPI,Yes Bank,Success,0,iOS
TXN001665,2024-03-22,06:50:57,2024-03-22 06:50:57,P2P,U0112,U0142,,,9596.03,UPI,IDFC First,Success,0,iOS
TXN001666,2023-09-23,03:21:19,2023-09-23 03:21:19,Recharge,U0008,,M053,Travel,49.0,UPI,Kotak,Success,0,Android
TXN001667,2023-11-16,07:57:35,2023-11-16 07:57:35,P2M,U0064,,M048,Recharge & Bills,391.6,Wallet,Canara,Success,0,Android
TXN001668,2023-05-27,00:35:12,2023-05-27 00:35:12,P2P,U0075,U0106,,,3922.65,UPI Lite,Canara,Success,0,Android
TXN001669,2023-01-03,08:59:38,2023-01-03 08:59:38,P2M,U0141,,M056,Healthcare,339.77,UPI,SBI,Success,0,iOS
TXN001670,2023-08-12,01:58:52,2023-08-12 01:58:52,P2M,U0105,,M053,Travel,1834.16,Wallet,Axis,Success,0,Android
TXN001671,2023-12-19,23:10:17,2023-12-19 23:10:17,Bill Payment,U0243,,M068,Travel,513.42,UPI Lite,HDFC,Success,0,Android
TXN001672,2023-07-29,10:26:40,2023-07-29 10:26:40,P2P,U0142,U0245,,,9636.91,UPI,Bank of Baroda,Success,0,Android
TXN001673,2024-03-04,13:18:04,2024-03-04 13:18:04,P2P,U0121,U0249,,,3876.59,UPI,HDFC,Success,0,Android
TXN001674,2023-07-31,02:56:41,2023-07-31 02:56:41,Bill Payment,U0268,,M033,Grocery,3511.56,UPI Lite,Kotak,Success,0,iOS
TXN001675,2024-11-18,06:01:41,2024-11-18 06:01:41,Bill Payment,U0011,,M009,Healthcare,2922.35,Wallet,PNB,Success,0,Android
TXN001676,2024-02-16,14:24:43,2024-02-16 14:24:43,P2P,U0285,U0295,,,8000.0,UPI Lite,Axis,Failed,0,Android
TXN001677,2024-06-19,15:46:47,2024-06-19 15:46:47,P2M,U0077,,M003,Healthcare,1704.15,Wallet,IDFC First,Success,0,Android
TXN001678,2023-11-26,23:45:12,2023-11-26 23:45:12,P2P,U0056,U0157,,,7222.76,Wallet,Bank of Baroda,Success,0,Android
TXN001679,2023-10-23,02:15:01,2023-10-23 02:15:01,P2M,U0290,,M073,Fuel,1263.6,UPI,Bank of Baroda,Success,0,iOS
TXN001680,2023-07-07,07:40:52,2023-07-07 07:40:52,P2M,U0173,,M046,Entertainment,759.94,Wallet,ICICI,Success,0,Web
TXN001681,2023-04-17,09:47:08,2023-04-17 09:47:08,P2P,U0040,U0053,,,5673.33,UPI,PNB,Success,0,Android
TXN001682,2024-03-02,02:02:59,2024-03-02 02:02:59,P2M,U0038,,M014,Food & Beverages,570.29,UPI Lite,Canara,Success,0,Android
TXN001683,2024-04-01,07:47:12,2024-04-01 07:47:12,P2M,U0019,,M033,Grocery,232.75,UPI Lite,SBI,Pending,0,Android
TXN001684,2023-07-03,20:35:06,2023-07-03 20:35:06,P2M,U0108,,M012,Grocery,1154.28,UPI,Bank of Baroda,Success,0,iOS
TXN001685,2024-06-19,03:49:45,2024-06-19 03:49:45,Bill Payment,U0275,,M031,Grocery,412.02,UPI,Canara,Success,0,iOS
TXN001686,2023-06-18,01:12:56,2023-06-18 01:12:56,Bill Payment,U0004,,M063,Insurance,4121.91,Wallet,Kotak,Success,0,Android
TXN001687,2023-11-28,17:49:39,2023-11-28 17:49:39,P2M,U0118,,M074,Insurance,14244.66,Wallet,PNB,Failed,0,Android
TXN001688,2023-08-02,19:10:47,2023-08-02 19:10:47,P2P,U0050,U0293,,,262.55,UPI,Kotak,Success,0,Android
TXN001689,2023-06-03,12:21:49,2023-06-03 12:21:49,P2P,U0092,U0101,,,8281.41,Wallet,Kotak,Success,0,Android
TXN001690,2024-12-09,13:24:33,2024-12-09 13:24:33,P2M,U0069,,M005,Food & Beverages,164.87,Wallet,Bank of Baroda,Success,0,iOS
TXN001691,2023-01-06,22:05:57,2023-01-06 22:05:57,P2M,U0033,,M021,Insurance,23949.64,UPI,Kotak,Success,0,iOS
TXN001692,2023-06-14,11:57:42,2023-06-14 11:57:42,Recharge,U0056,,M011,Shopping,99.0,Wallet,Bank of Baroda,Success,0,Android
TXN001693,2024-07-08,08:44:53,2024-07-08 08:44:53,P2P,U0086,U0137,,,7151.29,UPI Lite,Yes Bank,Success,0,Android
TXN001694,2023-05-03,06:05:44,2023-05-03 06:05:44,Recharge,U0300,,M043,Recharge & Bills,599.0,UPI Lite,ICICI,Success,0,Android
TXN001695,2024-10-11,21:01:57,2024-10-11 21:01:57,P2M,U0230,,M055,Shopping,1542.65,Wallet,Yes Bank,Success,0,Android
TXN001696,2023-11-12,04:57:41,2023-11-12 04:57:41,Wallet Load,U0011,,,,200.0,UPI Lite,PNB,Success,0,Android
TXN001697,2023-04-09,11:19:50,2023-04-09 11:19:50,P2P,U0298,U0060,,,7976.19,UPI,Kotak,Failed,0,iOS
TXN001698,2024-12-07,07:11:43,2024-12-07 07:11:43,P2M,U0058,,M072,Education,9846.77,UPI Lite,Axis,Success,0,iOS
TXN001699,2023-06-30,01:04:23,2023-06-30 01:04:23,P2P,U0266,U0093,,,5413.3,UPI,HDFC,Success,0,Web
TXN001700,2024-03-04,23:11:42,2024-03-04 23:11:42,P2M,U0279,,M010,Education,5209.15,UPI Lite,Canara,Success,0,Android
TXN001701,2023-05-19,11:56:25,2023-05-19 11:56:25,P2M,U0171,,M071,Recharge & Bills,221.56,Wallet,SBI,Success,0,iOS
TXN001702,2024-04-30,07:51:45,2024-04-30 07:51:45,P2P,U0113,U0046,,,5203.65,Wallet,Axis,Success,0,iOS
TXN001703,2023-08-03,14:48:55,2023-08-03 14:48:55,P2M,U0165,,M059,Grocery,660.98,UPI,SBI,Success,1,iOS
TXN001704,2023-05-09,02:24:17,2023-05-09 02:24:17,Bill Payment,U0013,,M004,Fuel,601.44,UPI Lite,IDFC First,Success,0,Android
TXN001705,2023-03-18,07:42:37,2023-03-18 07:42:37,P2P,U0098,U0247,,,9533.23,UPI Lite,HDFC,Success,0,Android
TXN001706,2023-08-31,23:50:07,2023-08-31 23:50:07,P2P,U0014,U0077,,,9884.61,UPI,HDFC,Success,0,iOS
TXN001707,2023-03-08,01:16:07,2023-03-08 01:16:07,P2M,U0149,,M038,Healthcare,1377.94,UPI Lite,PNB,Success,0,Android
TXN001708,2023-03-01,11:59:59,2023-03-01 11:59:59,P2M,U0252,,M067,Entertainment,1374.36,Wallet,PNB,Success,0,Android
TXN001709,2024-01-29,21:50:36,2024-01-29 21:50:36,Bill Payment,U0161,,M049,Entertainment,2450.6,UPI,Bank of Baroda,Success,0,Android
TXN001710,2024-05-09,12:21:00,2024-05-09 12:21:00,P2P,U0134,U0126,,,3810.06,Wallet,Kotak,Success,0,iOS
TXN001711,2023-04-06,11:48:40,2023-04-06 11:48:40,P2M,U0077,,M052,Education,7865.56,Wallet,IDFC First,Success,0,Android
TXN001712,2023-02-08,01:23:14,2023-02-08 01:23:14,Wallet Load,U0190,,,,5000.0,UPI,PNB,Success,0,iOS
TXN001713,2024-04-30,11:09:34,2024-04-30 11:09:34,P2M,U0022,,M071,Recharge & Bills,741.86,UPI,Kotak,Success,0,Android
TXN001714,2024-09-02,21:51:19,2024-09-02 21:51:19,Recharge,U0286,,M059,Grocery,299.0,UPI Lite,ICICI,Pending,0,iOS
TXN001715,2023-04-08,16:27:39,2023-04-08 16:27:39,Wallet Load,U0270,,,,200.0,Wallet,PNB,Success,0,iOS
TXN001716,2024-10-10,11:37:50,2024-10-10 11:37:50,Wallet Load,U0201,,,,500.0,UPI Lite,Axis,Success,0,Web
TXN001717,2024-05-15,00:52:51,2024-05-15 00:52:51,Bill Payment,U0134,,M034,Shopping,4818.33,Wallet,Kotak,Success,0,Android
TXN001718,2023-10-21,16:04:10,2023-10-21 16:04:10,Wallet Load,U0265,,,,200.0,UPI,Kotak,Success,0,Android
TXN001719,2023-02-20,21:34:41,2023-02-20 21:34:41,P2P,U0138,U0125,,,1590.87,Wallet,HDFC,Success,0,Android
TXN001720,2024-06-04,00:17:40,2024-06-04 00:17:40,P2M,U0088,,M067,Entertainment,899.99,Wallet,IDFC First,Success,0,Android
TXN001721,2024-07-17,07:14:23,2024-07-17 07:14:23,P2P,U0215,U0067,,,3714.15,Wallet,HDFC,Success,0,Android
TXN001722,2023-02-01,16:10:22,2023-02-01 16:10:22,P2M,U0129,,M011,Shopping,3803.33,UPI Lite,Yes Bank,Success,0,Android
TXN001723,2023-02-02,20:53:13,2023-02-02 20:53:13,P2M,U0192,,M038,Healthcare,4344.74,UPI Lite,Axis,Success,0,iOS
TXN001724,2024-11-03,05:29:36,2024-11-03 05:29:36,P2M,U0096,,M038,Healthcare,1039.19,UPI,Yes Bank,Failed,1,Android
TXN001725,2024-09-24,19:31:03,2024-09-24 19:31:03,P2M,U0144,,M038,Healthcare,2613.6,UPI,Axis,Failed,0,iOS
TXN001726,2024-01-25,02:45:16,2024-01-25 02:45:16,Bill Payment,U0189,,M031,Grocery,2869.23,Wallet,Axis,Success,0,Android
TXN001727,2024-10-08,01:00:23,2024-10-08 01:00:23,Wallet Load,U0239,,,,2000.0,UPI Lite,IDFC First,Success,0,iOS
TXN001728,2024-12-12,20:32:08,2024-12-12 20:32:08,P2P,U0030,U0150,,,2426.23,Wallet,Yes Bank,Success,0,Android
TXN001729,2023-06-22,08:07:15,2023-06-22 08:07:15,P2M,U0162,,M016,Grocery,1305.22,UPI,SBI,Success,0,Android
TXN001730,2024-09-03,13:41:53,2024-09-03 13:41:53,P2M,U0270,,M060,Insurance,36201.96,UPI,PNB,Success,0,Android
TXN001731,2023-11-11,13:38:41,2023-11-11 13:38:41,P2P,U0102,U0253,,,2206.98,UPI,ICICI,Success,0,Android
TXN001732,2024-12-14,03:11:27,2024-12-14 03:11:27,P2M,U0018,,M010,Education,19146.11,Wallet,PNB,Success,1,Web
TXN001733,2024-07-13,11:06:19,2024-07-13 11:06:19,P2P,U0257,U0209,,,7800.19,UPI,Yes Bank,Success,0,Android
TXN001734,2023-09-17,21:10:52,2023-09-17 21:10:52,P2P,U0014,U0016,,,5881.6,UPI,HDFC,Success,0,Android
TXN001735,2024-06-18,16:38:40,2024-06-18 16:38:40,Recharge,U0269,,M002,Grocery,149.0,Wallet,ICICI,Success,0,Android
TXN001736,2024-07-16,22:50:03,2024-07-16 22:50:03,P2M,U0146,,M077,Entertainment,267.58,UPI Lite,PNB,Failed,1,Android
TXN001737,2023-03-01,05:26:21,2023-03-01 05:26:21,P2M,U0178,,M018,Insurance,44351.26,UPI,IDFC First,Success,0,iOS
TXN001738,2023-08-15,23:48:48,2023-08-15 23:48:48,P2M,U0295,,M037,Insurance,5888.38,Wallet,Canara,Success,0,Android
TXN001739,2024-09-24,23:42:08,2024-09-24 23:42:08,P2P,U0072,U0209,,,1987.32,UPI,ICICI,Success,0,Android
TXN001740,2023-09-18,08:25:05,2023-09-18 08:25:05,P2M,U0038,,M031,Grocery,1463.62,Wallet,Canara,Success,0,Web
TXN001741,2023-11-13,07:39:05,2023-11-13 07:39:05,Bill Payment,U0151,,M017,Grocery,2694.47,UPI,Canara,Failed,0,iOS
TXN001742,2023-11-04,04:35:24,2023-11-04 04:35:24,P2M,U0173,,M031,Grocery,1578.65,UPI Lite,ICICI,Pending,0,Android
TXN001743,2024-10-19,12:35:34,2024-10-19 12:35:34,Bill Payment,U0060,,M017,Grocery,2247.28,UPI,HDFC,Success,0,Web
TXN001744,2023-10-08,15:31:55,2023-10-08 15:31:55,Recharge,U0029,,M067,Entertainment,149.0,UPI Lite,Kotak,Success,0,Android
TXN001745,2024-06-15,23:36:44,2024-06-15 23:36:44,Recharge,U0014,,M050,Recharge & Bills,99.0,Wallet,HDFC,Success,0,Web
TXN001746,2023-09-22,12:00:09,2023-09-22 12:00:09,P2P,U0090,U0112,,,2577.57,Wallet,Yes Bank,Success,0,Android
TXN001747,2024-10-20,05:16:19,2024-10-20 05:16:19,P2P,U0293,U0056,,,4879.59,UPI Lite,Axis,Success,0,Android
TXN001748,2023-08-14,13:27:49,2023-08-14 13:27:49,P2P,U0108,U0269,,,8322.35,UPI,Bank of Baroda,Success,0,Android
TXN001749,2023-12-14,12:41:59,2023-12-14 12:41:59,P2M,U0284,,M001,Travel,11948.41,UPI,Axis,Success,0,Android
TXN001750,2023-02-05,19:44:59,2023-02-05 19:44:59,Bill Payment,U0282,,M068,Travel,855.18,UPI Lite,Canara,Success,0,Android
TXN001751,2023-12-17,17:12:06,2023-12-17 17:12:06,Bill Payment,U0028,,M014,Food & Beverages,3401.72,UPI,PNB,Success,0,Android
TXN001752,2023-02-20,08:42:13,2023-02-20 08:42:13,P2P,U0189,U0290,,,5829.39,Wallet,Axis,Success,0,Android
TXN001753,2024-03-28,18:01:36,2024-03-28 18:01:36,Wallet Load,U0232,,,,500.0,Wallet,IDFC First,Success,0,iOS
TXN001754,2023-10-19,22:41:14,2023-10-19 22:41:14,Bill Payment,U0216,,M080,Travel,2949.03,UPI Lite,IDFC First,Success,0,Android
TXN001755,2023-08-18,13:24:18,2023-08-18 13:24:18,P2M,U0234,,M012,Grocery,2689.62,UPI Lite,Canara,Success,0,Android
TXN001756,2023-09-14,14:14:28,2023-09-14 14:14:28,Wallet Load,U0128,,,,200.0,Wallet,Axis,Success,0,Android
TXN001757,2024-10-27,12:33:19,2024-10-27 12:33:19,P2M,U0159,,M073,Fuel,1970.72,UPI,Kotak,Success,0,Android
TXN001758,2024-08-25,22:41:55,2024-08-25 22:41:55,Recharge,U0115,,M038,Healthcare,99.0,Wallet,Bank of Baroda,Pending,0,Android
TXN001759,2024-04-28,06:58:54,2024-04-28 06:58:54,Wallet Load,U0029,,,,1000.0,UPI Lite,Kotak,Success,0,Android
TXN001760,2024-11-23,12:46:06,2024-11-23 12:46:06,P2M,U0061,,M059,Grocery,2338.62,UPI Lite,Canara,Success,0,Android
TXN001761,2023-09-11,00:56:37,2023-09-11 00:56:37,P2M,U0117,,M067,Entertainment,949.42,Wallet,IDFC First,Success,0,iOS
TXN001762,2024-08-10,23:43:49,2024-08-10 23:43:49,Recharge,U0267,,M018,Insurance,999.0,Wallet,Kotak,Success,0,iOS
TXN001763,2024-12-01,19:07:52,2024-12-01 19:07:52,Recharge,U0209,,M016,Grocery,99.0,UPI Lite,SBI,Success,0,Android
TXN001764,2023-10-06,15:03:58,2023-10-06 15:03:58,P2P,U0076,U0208,,,5925.6,UPI,Axis,Success,0,Android
TXN001765,2023-09-25,17:59:54,2023-09-25 17:59:54,P2M,U0282,,M049,Entertainment,902.08,UPI,Canara,Success,0,Android
TXN001766,2024-06-16,13:50:06,2024-06-16 13:50:06,P2M,U0219,,M013,Recharge & Bills,703.81,UPI Lite,SBI,Success,0,Android
TXN001767,2024-08-26,16:24:18,2024-08-26 16:24:18,P2M,U0062,,M033,Grocery,2561.26,UPI,Canara,Success,0,Android
TXN001768,2023-02-01,12:07:54,2023-02-01 12:07:54,Bill Payment,U0261,,M035,Travel,3205.0,UPI,ICICI,Success,0,Android
TXN001769,2023-10-31,10:40:19,2023-10-31 10:40:19,P2P,U0004,U0264,,,4370.77,Wallet,Kotak,Failed,0,Android
TXN001770,2023-03-05,01:56:26,2023-03-05 01:56:26,P2P,U0199,U0258,,,2060.48,UPI Lite,Canara,Success,0,Android
TXN001771,2023-02-21,10:28:32,2023-02-21 10:28:32,Wallet Load,U0014,,,,100.0,UPI,HDFC,Success,0,Android
TXN001772,2024-07-27,00:17:25,2024-07-27 00:17:25,P2M,U0151,,M078,Travel,1282.81,UPI,Canara,Success,0,iOS
TXN001773,2024-05-01,23:42:39,2024-05-01 23:42:39,P2M,U0299,,M057,Healthcare,3246.16,UPI,Kotak,Success,0,Android
TXN001774,2023-08-07,15:33:29,2023-08-07 15:33:29,P2M,U0254,,M057,Healthcare,2269.21,Wallet,PNB,Success,0,iOS
TXN001775,2023-09-25,14:53:11,2023-09-25 14:53:11,Bill Payment,U0211,,M017,Grocery,3062.3,UPI,Canara,Success,0,iOS
TXN001776,2023-05-06,00:43:55,2023-05-06 00:43:55,P2M,U0243,,M050,Recharge & Bills,929.78,UPI,HDFC,Failed,0,iOS
TXN001777,2023-07-24,02:55:47,2023-07-24 02:55:47,P2M,U0204,,M068,Travel,10184.56,UPI,Bank of Baroda,Success,0,Android
TXN001778,2024-12-23,19:50:50,2024-12-23 19:50:50,P2P,U0068,U0161,,,3610.9,Wallet,Axis,Success,0,Web
TXN001779,2023-12-27,14:20:28,2023-12-27 14:20:28,P2M,U0240,,M070,Entertainment,1398.03,UPI,HDFC,Success,0,iOS
TXN001780,2023-06-20,00:03:08,2023-06-20 00:03:08,P2P,U0084,U0001,,,3829.3,UPI,Axis,Success,0,iOS
TXN001781,2023-12-30,07:04:35,2023-12-30 07:04:35,Wallet Load,U0163,,,,200.0,UPI Lite,ICICI,Success,0,Web
TXN001782,2024-11-23,08:54:37,2024-11-23 08:54:37,P2M,U0098,,M028,Travel,6822.84,Wallet,HDFC,Success,0,Android
TXN001783,2023-04-20,09:39:19,2023-04-20 09:39:19,Bill Payment,U0087,,M075,Healthcare,1750.51,Wallet,Canara,Success,0,Android
TXN001784,2023-08-02,21:40:29,2023-08-02 21:40:29,Wallet Load,U0049,,,,1000.0,UPI,ICICI,Success,0,Android
TXN001785,2024-02-19,21:52:15,2024-02-19 21:52:15,P2P,U0129,U0053,,,4013.68,UPI,Yes Bank,Success,0,Web
TXN001786,2023-05-25,23:22:37,2023-05-25 23:22:37,Bill Payment,U0256,,M066,Grocery,1017.53,UPI,PNB,Success,0,Android
TXN001787,2024-05-02,23:43:12,2024-05-02 23:43:12,Recharge,U0275,,M024,Fuel,49.0,UPI Lite,Canara,Success,0,Web
TXN001788,2024-10-06,11:36:45,2024-10-06 11:36:45,P2M,U0294,,M070,Entertainment,576.19,UPI Lite,Axis,Success,0,Android
TXN001789,2023-03-31,07:29:03,2023-03-31 07:29:03,Bill Payment,U0119,,M070,Entertainment,1366.54,UPI,IDFC First,Success,0,Android
TXN001790,2023-09-20,21:33:42,2023-09-20 21:33:42,Wallet Load,U0210,,,,100.0,Wallet,PNB,Success,0,Web
TXN001791,2024-12-21,02:29:51,2024-12-21 02:29:51,P2P,U0279,U0220,,,4057.67,Wallet,Canara,Pending,0,Android
TXN001792,2024-02-07,13:23:25,2024-02-07 13:23:25,P2P,U0255,U0121,,,9008.11,UPI,Bank of Baroda,Success,0,iOS
TXN001793,2023-03-07,12:26:40,2023-03-07 12:26:40,P2P,U0002,U0193,,,5429.18,UPI,SBI,Success,0,Android
TXN001794,2023-11-02,12:42:05,2023-11-02 12:42:05,P2M,U0168,,M021,Insurance,4766.36,UPI,Axis,Success,0,iOS
TXN001795,2023-11-11,12:31:46,2023-11-11 12:31:46,P2M,U0230,,M014,Food & Beverages,574.46,UPI Lite,Yes Bank,Success,0,iOS
TXN001796,2023-04-18,18:22:38,2023-04-18 18:22:38,Wallet Load,U0038,,,,2000.0,Wallet,Canara,Success,0,Web
TXN001797,2024-08-23,01:45:54,2024-08-23 01:45:54,Bill Payment,U0021,,M072,Education,3035.04,UPI,Yes Bank,Success,0,Android
TXN001798,2023-05-03,23:36:53,2023-05-03 23:36:53,P2M,U0148,,M070,Entertainment,1315.31,Wallet,ICICI,Failed,0,iOS
TXN001799,2024-10-15,19:36:58,2024-10-15 19:36:58,Wallet Load,U0118,,,,5000.0,UPI Lite,PNB,Success,0,Android
TXN001800,2023-08-20,13:40:53,2023-08-20 13:40:53,Bill Payment,U0260,,M038,Healthcare,3312.18,Wallet,Kotak,Failed,0,iOS
TXN001801,2023-08-09,06:03:07,2023-08-09 06:03:07,P2M,U0284,,M009,Healthcare,3271.63,UPI Lite,Axis,Success,0,Android
TXN001802,2023-10-05,05:48:14,2023-10-05 05:48:14,Recharge,U0019,,M057,Healthcare,49.0,UPI,SBI,Failed,0,iOS
TXN001803,2024-08-20,09:11:57,2024-08-20 09:11:57,P2M,U0200,,M062,Shopping,1728.71,UPI Lite,Yes Bank,Failed,1,Android
TXN001804,2024-05-02,15:23:38,2024-05-02 15:23:38,P2M,U0040,,M079,Insurance,3642.31,UPI Lite,PNB,Success,0,Android
TXN001805,2023-12-06,00:17:21,2023-12-06 00:17:21,P2M,U0077,,M080,Travel,8703.97,UPI Lite,IDFC First,Success,0,iOS
TXN001806,2024-03-24,00:24:39,2024-03-24 00:24:39,Recharge,U0067,,M041,Fuel,999.0,UPI Lite,PNB,Success,0,Android
TXN001807,2024-05-14,20:37:53,2024-05-14 20:37:53,P2M,U0163,,M068,Travel,209.69,UPI,ICICI,Success,0,Android
TXN001808,2023-10-31,01:00:20,2023-10-31 01:00:20,Bill Payment,U0016,,M047,Insurance,3826.72,UPI Lite,PNB,Success,0,Android
TXN001809,2023-05-11,10:14:57,2023-05-11 10:14:57,P2M,U0020,,M004,Fuel,2117.13,UPI Lite,HDFC,Success,0,Android
TXN001810,2023-11-02,09:16:57,2023-11-02 09:16:57,P2M,U0129,,M024,Fuel,2822.42,UPI,Yes Bank,Success,0,Android
TXN001811,2024-05-07,09:39:58,2024-05-07 09:39:58,Recharge,U0151,,M024,Fuel,149.0,UPI Lite,Canara,Failed,0,Android
TXN001812,2023-06-22,14:03:18,2023-06-22 14:03:18,P2M,U0138,,M051,Healthcare,4168.51,UPI Lite,HDFC,Success,0,Web
TXN001813,2024-06-12,13:59:20,2024-06-12 13:59:20,P2M,U0085,,M034,Shopping,820.93,Wallet,ICICI,Failed,1,iOS
TXN001814,2023-10-30,04:54:44,2023-10-30 04:54:44,Wallet Load,U0092,,,,500.0,UPI Lite,Kotak,Success,0,Android
TXN001815,2023-06-22,15:25:16,2023-06-22 15:25:16,Wallet Load,U0114,,,,5000.0,UPI Lite,Yes Bank,Success,0,iOS
TXN001816,2024-07-05,22:49:44,2024-07-05 22:49:44,P2M,U0115,,M065,Food & Beverages,156.47,Wallet,Bank of Baroda,Success,0,Android
TXN001817,2024-10-22,07:25:38,2024-10-22 07:25:38,P2M,U0266,,M034,Shopping,7658.82,Wallet,HDFC,Success,0,iOS
TXN001818,2023-05-31,19:23:46,2023-05-31 19:23:46,Bill Payment,U0148,,M034,Shopping,1276.19,UPI Lite,ICICI,Success,0,Android
TXN001819,2024-10-08,13:00:25,2024-10-08 13:00:25,Bill Payment,U0263,,M074,Insurance,557.65,Wallet,Yes Bank,Success,0,Android
TXN001820,2023-09-17,03:02:12,2023-09-17 03:02:12,P2P,U0102,U0268,,,8338.59,UPI,ICICI,Success,0,Android
TXN001821,2023-08-17,02:01:57,2023-08-17 02:01:57,P2M,U0202,,M040,Fuel,538.16,Wallet,Yes Bank,Success,0,Android
TXN001822,2023-06-16,13:57:56,2023-06-16 13:57:56,P2P,U0089,U0188,,,6212.83,Wallet,Canara,Success,0,iOS
TXN001823,2024-09-12,10:46:51,2024-09-12 10:46:51,Wallet Load,U0050,,,,200.0,Wallet,Kotak,Success,0,Android
TXN001824,2024-06-25,11:22:08,2024-06-25 11:22:08,Wallet Load,U0137,,,,200.0,UPI,HDFC,Success,0,Android
TXN001825,2023-05-18,17:34:22,2023-05-18 17:34:22,Bill Payment,U0045,,M005,Food & Beverages,3926.4,UPI Lite,HDFC,Success,0,Android
TXN001826,2024-03-12,02:51:00,2024-03-12 02:51:00,Wallet Load,U0269,,,,1000.0,UPI Lite,ICICI,Success,0,iOS
TXN001827,2023-07-02,12:54:09,2023-07-02 12:54:09,Bill Payment,U0004,,M035,Travel,1932.74,UPI Lite,Kotak,Success,0,Android
TXN001828,2024-12-27,08:54:23,2024-12-27 08:54:23,Bill Payment,U0206,,M021,Insurance,4472.89,Wallet,SBI,Success,0,Android
TXN001829,2023-11-19,17:43:03,2023-11-19 17:43:03,Wallet Load,U0299,,,,2000.0,Wallet,Kotak,Success,0,Android
TXN001830,2023-09-20,10:44:09,2023-09-20 10:44:09,P2M,U0086,,M018,Insurance,24889.24,UPI Lite,Yes Bank,Pending,0,Android
TXN001831,2023-09-04,11:24:33,2023-09-04 11:24:33,P2M,U0217,,M047,Insurance,39931.82,UPI Lite,Bank of Baroda,Success,1,Android
TXN001832,2024-09-23,00:34:01,2024-09-23 00:34:01,Wallet Load,U0061,,,,100.0,Wallet,Canara,Success,0,Android
TXN001833,2023-02-03,07:14:48,2023-02-03 07:14:48,Wallet Load,U0004,,,,100.0,Wallet,Kotak,Success,0,Android
TXN001834,2023-04-12,20:24:04,2023-04-12 20:24:04,P2P,U0119,U0038,,,9586.69,UPI,IDFC First,Success,0,iOS
TXN001835,2023-09-09,15:21:41,2023-09-09 15:21:41,Recharge,U0036,,M027,Healthcare,19.0,UPI,IDFC First,Success,0,Android
TXN001836,2024-06-13,17:18:25,2024-06-13 17:18:25,P2M,U0218,,M072,Education,14894.02,UPI Lite,HDFC,Success,0,Android
